day,views,estimatedRevenue,estimatedAdRevenue,estimatedRedPartnerRevenue,grossRevenue,adImpressions,cpm,playbackBasedCpm,monetizedPlaybacks
2021-01-20,19,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-01-21,23,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-01-22,8,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-01-23,16,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-01-24,9,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-01-25,13,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-01-26,25,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-01-27,26,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-01-28,23,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-01-29,19,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-01-30,19,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-01-31,20,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-02-01,31,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-02-02,20,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-02-03,21,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-02-04,20,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-02-05,12,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-02-06,25,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-02-07,13,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-02-08,19,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-02-09,12,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-02-10,24,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-02-11,21,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-02-12,24,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-02-13,8,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-02-14,11,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-02-15,37,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-02-16,26,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-02-17,16,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-02-18,15,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-02-19,16,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-02-20,18,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-02-21,16,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-02-22,33,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-02-23,35,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-02-24,36,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-02-25,24,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-02-26,16,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-02-27,30,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-02-28,23,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-03-01,33,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-03-02,22,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-03-03,10,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-03-04,53,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-03-05,27,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-03-06,15,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-03-07,17,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-03-08,19,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-03-09,20,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-03-10,19,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-03-11,13,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-03-12,16,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-03-13,7,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-03-14,30,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-03-15,26,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-03-16,25,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-03-17,33,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-03-18,24,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-03-19,16,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-03-20,26,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-03-21,12,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-03-22,17,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-03-23,25,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-03-24,15,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-03-25,18,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-03-26,21,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-03-27,28,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-03-28,16,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-03-29,11,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-03-30,8,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-03-31,12,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-04-01,12,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-04-02,11,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-04-03,14,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-04-04,13,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-04-05,16,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-04-06,13,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-04-07,16,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-04-08,17,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-04-09,10,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-04-10,8,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-04-11,9,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-04-12,10,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-04-13,12,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-04-14,6,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-04-15,8,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-04-16,17,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-04-17,9,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-04-18,10,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-04-19,12,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-04-20,32,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-04-21,11,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-04-22,14,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-04-23,6,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-04-24,3,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-04-25,9,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-04-26,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-04-27,9,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-04-28,8,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-04-29,14,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-04-30,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-05-01,3,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-05-02,8,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-05-03,12,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-05-04,10,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-05-05,14,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-05-06,17,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-05-07,10,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-05-08,8,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-05-09,3,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-05-10,12,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-05-11,19,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-05-12,13,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-05-13,14,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-05-14,6,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-05-15,7,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-05-16,11,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-05-17,10,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-05-18,11,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-05-19,12,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-05-20,20,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-05-21,9,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-05-22,12,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-05-23,19,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-05-24,20,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-05-25,17,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-05-26,12,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-05-27,12,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-05-28,7,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-05-29,7,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-05-30,13,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-05-31,18,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-06-01,3,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-06-02,15,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-06-03,10,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-06-04,16,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-06-05,6,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-06-06,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-06-07,16,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-06-08,8,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-06-09,23,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-06-10,12,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-06-11,14,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-06-12,19,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-06-13,15,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-06-14,18,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-06-15,13,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-06-16,15,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-06-17,10,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-06-18,19,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-06-19,11,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-06-20,8,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-06-21,9,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-06-22,14,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-06-23,15,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-06-24,10,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-06-25,24,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-06-26,11,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-06-27,8,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-06-28,12,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-06-29,44,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-06-30,24,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-07-01,14,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-07-02,11,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-07-03,12,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-07-04,19,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-07-05,29,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-07-06,21,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-07-07,21,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-07-08,15,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-07-09,11,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-07-10,10,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-07-11,9,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-07-12,31,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-07-13,28,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-07-14,32,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-07-15,30,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-07-16,22,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-07-17,59,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-07-18,73,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-07-19,80,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-07-20,72,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-07-21,53,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-07-22,78,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-07-23,76,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-07-24,75,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-07-25,125,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-07-26,104,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-07-27,151,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-07-28,132,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-07-29,85,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-07-30,124,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-07-31,117,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-08-01,202,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-08-02,301,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-08-03,308,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-08-04,422,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-08-05,402,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-08-06,318,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-08-07,357,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-08-08,327,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-08-09,235,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-08-10,234,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-08-11,595,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-08-12,437,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-08-13,354,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-08-14,420,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-08-15,514,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-08-16,415,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-08-17,497,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-08-18,355,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-08-19,328,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-08-20,538,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-08-21,491,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-08-22,501,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-08-23,482,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-08-24,385,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-08-25,311,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-08-26,310,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-08-27,362,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-08-28,329,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-08-29,212,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-08-30,251,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-08-31,275,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-09-01,359,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-09-02,294,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-09-03,254,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-09-04,295,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-09-05,107,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-09-06,105,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-09-07,91,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-09-08,143,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-09-09,70,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-09-10,56,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-09-11,62,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-09-12,79,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-09-13,86,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-09-14,76,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-09-15,93,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-09-16,83,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-09-17,52,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-09-18,58,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-09-19,67,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-09-20,77,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-09-21,63,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-09-22,62,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-09-23,178,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-09-24,94,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-09-25,163,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-09-26,94,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-09-27,157,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-09-28,97,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-09-29,90,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-09-30,75,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-10-01,93,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-10-02,48,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-10-03,93,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-10-04,99,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-10-05,68,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-10-06,83,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-10-07,84,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-10-08,62,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-10-09,64,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-10-10,75,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-10-11,76,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-10-12,69,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-10-13,72,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-10-14,56,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-10-15,72,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-10-16,67,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-10-17,94,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-10-18,91,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-10-19,87,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-10-20,77,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-10-21,82,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-10-22,71,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-10-23,59,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-10-24,78,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-10-25,69,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-10-26,67,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-10-27,77,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-10-28,79,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-10-29,86,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-10-30,54,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-10-31,52,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-11-01,82,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-11-02,76,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-11-03,78,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-11-04,75,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-11-05,62,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-11-06,58,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-11-07,58,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-11-08,94,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-11-09,66,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-11-10,49,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-11-11,65,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-11-12,61,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-11-13,62,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-11-14,70,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-11-15,101,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-11-16,74,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-11-17,75,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-11-18,105,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-11-19,83,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-11-20,62,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-11-21,85,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-11-22,108,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-11-23,101,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-11-24,101,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-11-25,92,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-11-26,67,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-11-27,47,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-11-28,67,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-11-29,80,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-11-30,100,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-12-01,81,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-12-02,88,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-12-03,52,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-12-04,57,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-12-05,62,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-12-06,90,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-12-07,95,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-12-08,86,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-12-09,71,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-12-10,67,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-12-11,72,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-12-12,82,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-12-13,68,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-12-14,75,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-12-15,83,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-12-16,63,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-12-17,65,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-12-18,51,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-12-19,53,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-12-20,62,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-12-21,76,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-12-22,70,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-12-23,60,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-12-24,32,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-12-25,49,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-12-26,55,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-12-27,60,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-12-28,50,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-12-29,62,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-12-30,57,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2021-12-31,43,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-01-01,45,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-01-02,49,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-01-03,82,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-01-04,73,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-01-05,82,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-01-06,74,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-01-07,67,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-01-08,61,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-01-09,75,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-01-10,75,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-01-11,91,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-01-12,66,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-01-13,69,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-01-14,80,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-01-15,70,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-01-16,68,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-01-17,93,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-01-18,93,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-01-19,84,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-01-20,84,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-01-21,71,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-01-22,70,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-01-23,67,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-01-24,69,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-01-25,66,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-01-26,81,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-01-27,61,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-01-28,63,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-01-29,64,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-01-30,89,0.0,0.0,0.0,0.0,0,0.0,0.0,0
